none	 4000	 5300	 4	 0.1843189	 0.0550754	 0.0093432	 0.0024526	 676500	 20.5	 0.0010951	 0.0000512
shape	 4000	 5300	 4	 0.0268708	 0.0078554	 0.0014231	 0.0005464	 1353000	 20.5	 0.0001610	 0.0000123
both	 4000	 5300	 4	 0.0469858	 0.0057721	 0.0016382	 0.0003662	 1646000	 20.5	 0.0001099	 0.0000064
none	 4000	 5300	 4	 0.0223294	 0.0282234	 0.0001124	 0.0017389	 676500	 21.5	 0.0005421	 0.0000306
shape	 4000	 5300	 4	 0.0395870	 0.0067264	 -0.0003969	 0.0003983	 1353000	 21.5	 0.0001240	 0.0000082
both	 4000	 5300	 4	 0.0320492	 0.0048396	 0.0009449	 0.0002713	 1646000	 21.5	 0.0000936	 0.0000054
none	 4000	 5300	 4	 0.0722019	 0.0210736	 0.0018886	 0.0010273	 676500	 22.5	 0.0004617	 0.0000218
shape	 4000	 5300	 4	 0.0191947	 0.0061813	 0.0012714	 0.0003212	 1353000	 22.5	 0.0001099	 0.0000060
both	 4000	 5300	 4	 0.0286906	 0.0038694	 0.0015559	 0.0002067	 1646000	 22.5	 0.0000705	 0.0000038
none	 4000	 5300	 4	 -0.0459430	 0.0147174	 0.0000120	 0.0007397	 676500	 23.5	 0.0003062	 0.0000154
shape	 4000	 5300	 4	 -0.0293218	 0.0074615	 0.0000866	 0.0003951	 1353000	 23.5	 0.0001487	 0.0000074
both	 4000	 5300	 4	 -0.0466457	 0.0022590	 0.0000312	 0.0001609	 1646000	 23.5	 0.0000453	 0.0000030
none	 4000	 5300	 4	 -0.1602524	 0.0335839	 -0.0028706	 0.0016206	 676500	 24.5	 0.0006252	 0.0000305
shape	 4000	 5300	 4	 -0.2061007	 0.0154709	 -0.0013539	 0.0009228	 1353000	 24.5	 0.0002543	 0.0000162
both	 4000	 5300	 4	 -0.1899453	 0.0096333	 0.0011595	 0.0005997	 1646000	 24.5	 0.0002167	 0.0000127
none	 4000	 5300	 4	 1.0000000	 inf	 1.0000000	 inf	 676500	 25.5	 nan	 nan
shape	 4000	 5300	 4	 1.4307986	 0.3027465	 -0.2559104	 0.0121369	 1353000	 25.5	 0.0051828	 0.0002066
both	 4000	 5300	 4	 -0.0976153	 0.1584446	 -0.2631773	 0.0115201	 1646000	 25.5	 0.0033883	 0.0002488
none	 4000	 5300	 4	 -0.0694102	 0.0088348	 -0.0023023	 0.0003951	 676500	 26.5	 0.0001438	 0.0000061
shape	 4000	 5300	 4	 -0.0211022	 0.0024350	 0.0012073	 0.0001774	 1353000	 26.5	 0.0000526	 0.0000037
both	 4000	 5300	 4	 -0.0192521	 0.0017414	 0.0010589	 0.0001114	 1646000	 26.5	 0.0000312	 0.0000020
none	 4000	 5300	 5	 0.1466131	 0.0509998	 0.0132701	 0.0023967	 811800	 20.5	 0.0010147	 0.0000512
shape	 4000	 5300	 5	 0.0150327	 0.0108716	 0.0014185	 0.0005720	 1623600	 20.5	 0.0002297	 0.0000116
both	 4000	 5300	 5	 0.0278360	 0.0073455	 0.0015419	 0.0003649	 1975200	 20.5	 0.0001543	 0.0000083
none	 4000	 5300	 5	 0.0201344	 0.0268458	 0.0010855	 0.0016717	 811800	 21.5	 0.0005093	 0.0000330
shape	 4000	 5300	 5	 0.0356791	 0.0068760	 0.0004552	 0.0003860	 1623600	 21.5	 0.0001314	 0.0000084
both	 4000	 5300	 5	 0.0326000	 0.0044572	 0.0012339	 0.0002680	 1975200	 21.5	 0.0000800	 0.0000056
none	 4000	 5300	 5	 0.0654496	 0.0190997	 0.0026807	 0.0009674	 811800	 22.5	 0.0003386	 0.0000177
shape	 4000	 5300	 5	 0.0160847	 0.0063721	 0.0014220	 0.0003332	 1623600	 22.5	 0.0001335	 0.0000073
both	 4000	 5300	 5	 0.0238273	 0.0045968	 0.0008304	 0.0002304	 1975200	 22.5	 0.0000815	 0.0000039
none	 4000	 5300	 5	 -0.0337248	 0.0153337	 0.0009661	 0.0008614	 811800	 23.5	 0.0002927	 0.0000170
shape	 4000	 5300	 5	 -0.0287743	 0.0065505	 0.0005339	 0.0003811	 1623600	 23.5	 0.0001211	 0.0000076
both	 4000	 5300	 5	 -0.0310094	 0.0029132	 0.0007585	 0.0001862	 1975200	 23.5	 0.0000590	 0.0000039
none	 4000	 5300	 5	 -0.1691623	 0.0298808	 -0.0009441	 0.0016350	 811800	 24.5	 0.0006085	 0.0000319
shape	 4000	 5300	 5	 -0.1974860	 0.0151021	 -0.0015599	 0.0009027	 1623600	 24.5	 0.0002853	 0.0000182
both	 4000	 5300	 5	 -0.1921576	 0.0094245	 0.0010701	 0.0005651	 1975200	 24.5	 0.0001894	 0.0000117
none	 4000	 5300	 5	 1.0000000	 inf	 1.0000000	 inf	 811800	 25.5	 nan	 nan
shape	 4000	 5300	 5	 0.4315790	 0.3503895	 -0.3020232	 0.0144453	 1623600	 25.5	 0.0070453	 0.0002945
both	 4000	 5300	 5	 -0.5382948	 0.1788165	 -0.2963383	 0.0110996	 1975200	 25.5	 0.0039301	 0.0002383
none	 4000	 5300	 5	 -0.0388593	 0.0097416	 0.0000869	 0.0005172	 811800	 26.5	 0.0002223	 0.0000110
shape	 4000	 5300	 5	 -0.0205126	 0.0022322	 0.0010778	 0.0001693	 1623600	 26.5	 0.0000534	 0.0000038
both	 4000	 5300	 5	 -0.0191846	 0.0017114	 0.0010075	 0.0001134	 1975200	 26.5	 0.0000369	 0.0000025
none	 4000	 5300	 6	 0.0740049	 0.0499838	 0.0098417	 0.0024255	 947100	 20.5	 0.0010719	 0.0000488
shape	 4000	 5300	 6	 0.0209239	 0.0102216	 0.0012758	 0.0005250	 1894200	 20.5	 0.0002097	 0.0000107
both	 4000	 5300	 6	 0.0262195	 0.0069817	 0.0013957	 0.0003431	 2304400	 20.5	 0.0001519	 0.0000074
none	 4000	 5300	 6	 0.0221067	 0.0261474	 -0.0008722	 0.0015935	 947100	 21.5	 0.0004754	 0.0000341
shape	 4000	 5300	 6	 0.0451432	 0.0069352	 0.0004238	 0.0003681	 1894200	 21.5	 0.0001377	 0.0000057
both	 4000	 5300	 6	 0.0360395	 0.0044017	 0.0012824	 0.0002577	 2304400	 21.5	 0.0000866	 0.0000051
none	 4000	 5300	 6	 0.0451921	 0.0187903	 0.0010218	 0.0009904	 947100	 22.5	 0.0003909	 0.0000196
shape	 4000	 5300	 6	 0.0181686	 0.0063219	 0.0014752	 0.0003298	 1894200	 22.5	 0.0001269	 0.0000067
both	 4000	 5300	 6	 0.0215352	 0.0045080	 0.0011490	 0.0002394	 2304400	 22.5	 0.0000944	 0.0000051
none	 4000	 5300	 6	 -0.0363842	 0.0146643	 0.0012434	 0.0008672	 947100	 23.5	 0.0002515	 0.0000156
shape	 4000	 5300	 6	 -0.0270998	 0.0064873	 0.0002511	 0.0003731	 1894200	 23.5	 0.0001241	 0.0000068
both	 4000	 5300	 6	 -0.0295055	 0.0030141	 0.0006530	 0.0001802	 2304400	 23.5	 0.0000661	 0.0000039
none	 4000	 5300	 6	 -0.1837196	 0.0269441	 -0.0019588	 0.0015149	 947100	 24.5	 0.0005587	 0.0000327
shape	 4000	 5300	 6	 -0.1963113	 0.0138452	 -0.0015040	 0.0008930	 1894200	 24.5	 0.0003202	 0.0000180
both	 4000	 5300	 6	 -0.1957858	 0.0088198	 0.0009854	 0.0005385	 2304400	 24.5	 0.0001964	 0.0000109
none	 4000	 5300	 6	 1.0000000	 inf	 1.0000000	 inf	 947100	 25.5	 nan	 nan
shape	 4000	 5300	 6	 0.2136400	 0.2882365	 -0.3116260	 0.0126431	 1894200	 25.5	 0.0061809	 0.0002500
both	 4000	 5300	 6	 -1.2497925	 0.1840596	 -0.2919065	 0.0121657	 2304400	 25.5	 0.0036513	 0.0002407
none	 4000	 5300	 6	 -0.0369030	 0.0089293	 -0.0004693	 0.0004654	 947100	 26.5	 0.0001969	 0.0000111
shape	 4000	 5300	 6	 -0.0182063	 0.0023337	 0.0008763	 0.0001674	 1894200	 26.5	 0.0000515	 0.0000034
both	 4000	 5300	 6	 -0.0214182	 0.0018053	 0.0010480	 0.0001121	 2304400	 26.5	 0.0000363	 0.0000023
none	 4000	 5300	 7	 0.0570405	 0.0461997	 0.0087907	 0.0022827	 1082400	 20.5	 0.0009373	 0.0000430
shape	 4000	 5300	 7	 0.0227501	 0.0098882	 0.0011111	 0.0005385	 2164800	 20.5	 0.0002025	 0.0000112
both	 4000	 5300	 7	 0.0343031	 0.0068649	 0.0015175	 0.0003436	 2633600	 20.5	 0.0001347	 0.0000069
none	 4000	 5300	 7	 0.0327897	 0.0249457	 -0.0001105	 0.0015151	 1082400	 21.5	 0.0005267	 0.0000303
shape	 4000	 5300	 7	 0.0359508	 0.0069157	 0.0008603	 0.0004150	 2164800	 21.5	 0.0001368	 0.0000082
both	 4000	 5300	 7	 0.0390439	 0.0041705	 0.0010636	 0.0002451	 2633600	 21.5	 0.0000728	 0.0000050
none	 4000	 5300	 7	 0.0400757	 0.0177913	 0.0002765	 0.0009621	 1082400	 22.5	 0.0003969	 0.0000190
shape	 4000	 5300	 7	 0.0181799	 0.0060275	 0.0011096	 0.0003303	 2164800	 22.5	 0.0001215	 0.0000062
both	 4000	 5300	 7	 0.0177268	 0.0041970	 0.0009152	 0.0002333	 2633600	 22.5	 0.0000762	 0.0000043
none	 4000	 5300	 7	 -0.0314267	 0.0133253	 0.0018624	 0.0008180	 1082400	 23.5	 0.0002642	 0.0000163
shape	 4000	 5300	 7	 -0.0241875	 0.0061325	 0.0002767	 0.0003519	 2164800	 23.5	 0.0001152	 0.0000071
