both	 4000	 5300	 2	 -0.0706987	 0.0118297	 -0.0000560	 0.0001895	 987600	 20.5	 0.0002149	 0.0000033
none	 4000	 5300	 2	 0.3878877	 0.1029045	 -0.0009001	 0.0018660	 405900	 21.5	 0.0021486	 0.0000380
shape	 4000	 5300	 2	 0.0313974	 0.0328869	 0.0023704	 0.0003181	 811800	 21.5	 0.0005351	 0.0000053
both	 4000	 5300	 2	 0.0931209	 0.0236207	 0.0008625	 0.0002144	 987600	 21.5	 0.0003538	 0.0000031
none	 4000	 5300	 2	 0.4604957	 0.0715010	 0.0039324	 0.0008393	 405900	 22.5	 0.0011938	 0.0000146
shape	 4000	 5300	 2	 0.1422847	 0.0276530	 0.0010515	 0.0002923	 811800	 22.5	 0.0004522	 0.0000053
both	 4000	 5300	 2	 0.0039465	 0.0178703	 0.0009096	 0.0002093	 987600	 22.5	 0.0003177	 0.0000036
none	 4000	 5300	 2	 0.2706551	 0.1117998	 0.0001365	 0.0011491	 405900	 23.5	 0.0021830	 0.0000209
shape	 4000	 5300	 2	 -0.0266069	 0.0378294	 0.0004098	 0.0002958	 811800	 23.5	 0.0007135	 0.0000050
both	 4000	 5300	 2	 -0.0013347	 0.0173886	 0.0004469	 0.0002201	 987600	 23.5	 0.0003193	 0.0000040
none	 4000	 5300	 2	 -0.3051338	 0.0952952	 0.0011904	 0.0014124	 405900	 24.5	 0.0014719	 0.0000221
shape	 4000	 5300	 2	 -0.3951293	 0.0743944	 0.0016372	 0.0006527	 811800	 24.5	 0.0011948	 0.0000110
both	 4000	 5300	 2	 -0.2896085	 0.0233768	 0.0015642	 0.0003017	 987600	 24.5	 0.0003579	 0.0000051
none	 4000	 5300	 2	 1.0000000	 inf	 1.0000000	 inf	 405900	 25.5	 nan	 nan
shape	 4000	 5300	 2	 -7.6674315	 0.9987675	 -0.3769558	 0.0091398	 811800	 25.5	 0.0143435	 0.0001255
both	 4000	 5300	 2	 -12.2212215	 0.6402928	 -0.1141312	 0.0065560	 987600	 25.5	 0.0099380	 0.0001035
none	 4000	 5300	 2	 0.0702900	 0.0357515	 0.0017088	 0.0005511	 405900	 26.5	 0.0007365	 0.0000108
shape	 4000	 5300	 2	 0.0624732	 0.0164034	 0.0004232	 0.0001582	 811800	 26.5	 0.0003255	 0.0000030
both	 4000	 5300	 2	 -0.0097471	 0.0073844	 0.0005128	 0.0000963	 987600	 26.5	 0.0001177	 0.0000015
none	 4000	 5300	 3	 -0.5953265	 0.1997207	 -0.0005389	 0.0017578	 541200	 20.5	 0.0035988	 0.0000311
shape	 4000	 5300	 3	 -0.0546438	 0.0615452	 0.0002454	 0.0006003	 1082400	 20.5	 0.0011825	 0.0000110
both	 4000	 5300	 3	 -0.0550074	 0.0104032	 -0.0005516	 0.0001691	 1316800	 20.5	 0.0001883	 0.0000031
none	 4000	 5300	 3	 0.4945100	 0.1901638	 -0.0006715	 0.0021592	 541200	 21.5	 0.0037815	 0.0000434
shape	 4000	 5300	 3	 0.0961304	 0.0414378	 0.0018650	 0.0004049	 1082400	 21.5	 0.0008795	 0.0000083
both	 4000	 5300	 3	 0.0616546	 0.0229803	 0.0006922	 0.0002471	 1316800	 21.5	 0.0004005	 0.0000040
none	 4000	 5300	 3	 0.3904108	 0.0985734	 0.0019736	 0.0011518	 541200	 22.5	 0.0022525	 0.0000247
shape	 4000	 5300	 3	 0.1054337	 0.0307174	 0.0006798	 0.0002780	 1082400	 22.5	 0.0006173	 0.0000054
both	 4000	 5300	 3	 0.0263483	 0.0216015	 0.0010101	 0.0002566	 1316800	 22.5	 0.0003684	 0.0000046
none	 4000	 5300	 3	 0.1444180	 0.0959231	 0.0002851	 0.0010055	 541200	 23.5	 0.0017466	 0.0000183
shape	 4000	 5300	 3	 -0.0557563	 0.0346434	 0.0007682	 0.0002599	 1082400	 23.5	 0.0006002	 0.0000058
both	 4000	 5300	 3	 -0.0110093	 0.0145031	 0.0006603	 0.0001789	 1316800	 23.5	 0.0002795	 0.0000035
none	 4000	 5300	 3	 -0.4215620	 0.1157416	 -0.0009712	 0.0016139	 541200	 24.5	 0.0022302	 0.0000316
shape	 4000	 5300	 3	 -0.1878240	 0.0764034	 -0.0005496	 0.0007865	 1082400	 24.5	 0.0013650	 0.0000142
