g1 shear_index scene_index cancel_index mean_g1 std_g1 weight mag_auto blending_fraction blending_kron
-0.02631578947368421 7.0 0.0 0.0 0.002023189889931286 0.024035169474576477 129.0 21.5 4.651162790697675 18.6046511627907
-0.02631578947368421 7.0 0.0 0.0 -0.027644955413453222 0.015960852856549246 313.0 22.5 6.389776357827476 14.696485623003195
-0.02631578947368421 7.0 0.0 0.0 -0.022255899265615477 0.011675513126257425 675.0 23.5 4.592592592592593 10.962962962962964
-0.02631578947368421 7.0 0.0 0.0 -0.01948016660124157 0.00989823303603711 1320.0 24.5 1.9696969696969697 7.045454545454546
-0.02631578947368421 7.0 0.0 0.0 0.013782074540308704 0.021361805100523042 1018.0 25.5 0.5893909626719057 3.732809430255403
-0.02631578947368421 7.0 0.0 0.0 -0.00996066025068488 0.007804264895586099 3496.0 26.5 2.6315789473684212 8.094965675057209
-0.015789473684210534 8.0 0.0 0.0 -0.012083443654876834 0.03761468858660707 53.0 20.5 15.09433962264151 11.320754716981131
-0.015789473684210534 8.0 0.0 0.0 0.014609440294888747 0.02161428232845028 136.0 21.5 8.823529411764707 17.647058823529413
-0.015789473684210534 8.0 0.0 0.0 -0.02628572980352116 0.01558442959832508 302.0 22.5 5.629139072847682 13.57615894039735
-0.015789473684210534 8.0 0.0 0.0 -0.006174861249045954 0.010854175293963406 706.0 23.5 4.957507082152975 10.19830028328612
-0.015789473684210534 8.0 0.0 0.0 -0.03726950547927604 0.011054786776679927 1286.0 24.5 1.3219284603421462 6.376360808709176
-0.015789473684210534 8.0 0.0 0.0 -0.01113973804169068 0.01816753044343759 1094.0 25.5 0.3656307129798903 2.742230347349177
-0.015789473684210534 8.0 0.0 0.0 -0.01986769318983842 0.007351017484966663 3577.0 26.5 2.5999440872239306 7.12887894883981
-0.005263157894736845 9.0 0.0 0.0 -0.019180519400902513 0.033874161616173425 53.0 20.5 5.660377358490566 18.867924528301888
-0.005263157894736845 9.0 0.0 0.0 -0.014683060484206251 0.02519764249894554 130.0 21.5 3.8461538461538463 20.0
-0.005263157894736845 9.0 0.0 0.0 0.0014914970254331396 0.016799167642956303 319.0 22.5 6.58307210031348 13.47962382445141
-0.005263157894736845 9.0 0.0 0.0 -0.010904485949376484 0.011757653629325765 740.0 23.5 2.4324324324324325 11.486486486486486
-0.005263157894736845 9.0 0.0 0.0 -0.012477242156314123 0.010379966046090709 1274.0 24.5 2.197802197802198 8.16326530612245
-0.005263157894736845 9.0 0.0 0.0 0.017515251591609913 0.01759363247336063 997.0 25.5 0.30090270812437314 2.206619859578736
-0.005263157894736845 9.0 0.0 0.0 -0.0025483057537515463 0.006981634984446021 3513.0 26.5 2.220324508966695 8.255052661542841
0.005263157894736831 10.0 0.0 0.0 0.010985293705016375 0.04224437060319572 40.0 20.5 10.0 25.0
0.005263157894736831 10.0 0.0 0.0 0.031271471385159254 0.023873058253986067 136.0 21.5 6.617647058823529 15.441176470588236
0.005263157894736831 10.0 0.0 0.0 -0.017572353866462467 0.015066685119669873 307.0 22.5 6.840390879478828 14.98371335504886
0.005263157894736831 10.0 0.0 0.0 0.009200565776382697 0.009965251649613144 718.0 23.5 4.178272980501393 11.420612813370473
0.005263157894736831 10.0 0.0 0.0 0.009244788295709815 0.008720659707403579 1364.0 24.5 1.9794721407624634 7.624633431085044
0.005263157894736831 10.0 0.0 0.0 0.006496942042467746 0.020103816528162795 972.0 25.5 0.0 3.909465020576132
0.005263157894736831 10.0 0.0 0.0 0.007019661958622547 0.0069805187877218 3537.0 26.5 2.572801809443031 8.510036754311564
0.015789473684210534 11.0 0.0 0.0 -0.042688980716113954 0.03478630563675393 44.0 20.5 4.545454545454546 11.363636363636363
0.015789473684210534 11.0 0.0 0.0 0.032400219681909495 0.024676816458888674 119.0 21.5 5.042016806722689 22.689075630252102
0.015789473684210534 11.0 0.0 0.0 0.01171763664460741 0.015237076101083852 335.0 22.5 6.567164179104478 13.432835820895523
0.015789473684210534 11.0 0.0 0.0 0.01830431766797551 0.010892051595831976 733.0 23.5 4.365620736698499 9.686221009549795
0.015789473684210534 11.0 0.0 0.0 0.0192752537030327 0.01171575267753167 1305.0 24.5 1.839080459770115 7.89272030651341
0.015789473684210534 11.0 0.0 0.0 0.014511354957337628 0.019541208671147177 1001.0 25.5 0.0999000999000999 4.195804195804196
0.015789473684210534 11.0 0.0 0.0 0.016680762372620974 0.00757234532301214 3537.0 26.5 2.4597116200169635 8.283856375459429
0.026315789473684237 12.0 0.0 0.0 -0.05692882780364693 0.04304097753780946 43.0 20.5 11.627906976744185 27.906976744186046
0.026315789473684237 12.0 0.0 0.0 0.016393606432099292 0.021951056262809493 141.0 21.5 7.092198581560283 19.148936170212767
0.026315789473684237 12.0 0.0 0.0 0.004823802323738599 0.014628998879145101 322.0 22.5 4.037267080745342 12.111801242236025
0.026315789473684237 12.0 0.0 0.0 0.022327770372702036 0.009237309808659064 732.0 23.5 3.6885245901639343 11.065573770491802
0.026315789473684237 12.0 0.0 0.0 0.05072871096488081 0.011756532084933198 1246.0 24.5 1.7656500802568218 7.062600321027287
0.026315789473684237 12.0 0.0 0.0 0.023792198738625474 0.019072665841133287 1008.0 25.5 0.3968253968253968 4.563492063492063
0.026315789473684237 12.0 0.0 0.0 0.030054771295305517 0.00739186741457851 3492.0 26.5 2.3195876288659796 8.390607101947309
0.0368421052631579 13.0 0.0 0.0 0.029551065203790763 0.042692967744120174 49.0 20.5 12.244897959183673 18.367346938775512
0.0368421052631579 13.0 0.0 0.0 0.06948397433191886 0.022594121863378332 118.0 21.5 6.779661016949152 25.423728813559322
0.0368421052631579 13.0 0.0 0.0 0.03321366788528206 0.015997922389272744 309.0 22.5 6.148867313915858 14.88673139158576
0.0368421052631579 13.0 0.0 0.0 0.05623065766103562 0.010104108965634368 721.0 23.5 5.6865464632454925 11.789181692094314
0.0368421052631579 13.0 0.0 0.0 0.04287602683879137 0.010729518093657664 1311.0 24.5 2.364607170099161 7.475209763539283
0.0368421052631579 13.0 0.0 0.0 0.013085896414390619 0.018669488582248386 1048.0 25.5 0.09541984732824428 2.480916030534351
0.0368421052631579 13.0 0.0 0.0 0.03666392838702133 0.007282938110396261 3556.0 26.5 2.980877390326209 8.26771653543307
0.04736842105263159 14.0 0.0 0.0 0.04465377129310248 0.038277396186100245 49.0 20.5 8.16326530612245 16.3265306122449
0.04736842105263159 14.0 0.0 0.0 0.017352875509380323 0.021841905840243574 138.0 21.5 4.3478260869565215 20.28985507246377
0.04736842105263159 14.0 0.0 0.0 0.03611631069505242 0.015607744880963751 334.0 22.5 4.191616766467066 13.47305389221557
0.04736842105263159 14.0 0.0 0.0 0.06274161911636059 0.010249703495702566 700.0 23.5 5.142857142857143 12.428571428571429
0.04736842105263159 14.0 0.0 0.0 0.06020982786947876 0.009972587633124716 1286.0 24.5 1.4774494556765163 6.687402799377916
0.04736842105263159 14.0 0.0 0.0 0.03817417841385178 0.018383790197993303 1015.0 25.5 0.09852216748768473 3.3497536945812807
0.04736842105263159 14.0 0.0 0.0 0.05018209610944511 0.006980923018181177 3522.0 26.5 2.271436683702442 8.17717206132879
0.05789473684210525 15.0 0.0 0.0 0.13611172805637275 0.03622120494881213 48.0 20.5 8.333333333333334 18.75
0.05789473684210525 15.0 0.0 0.0 0.03798656996492463 0.021329948389911375 134.0 21.5 9.701492537313433 13.432835820895523
0.05789473684210525 15.0 0.0 0.0 0.060546480394328854 0.01613349151781653 294.0 22.5 4.761904761904762 12.92517006802721
0.05789473684210525 15.0 0.0 0.0 0.048772926694885886 0.009940223636476604 770.0 23.5 3.896103896103896 12.467532467532468
0.05789473684210525 15.0 0.0 0.0 0.05276309703478535 0.010601276924530039 1328.0 24.5 2.033132530120482 7.078313253012048
0.05789473684210525 15.0 0.0 0.0 0.04711634784070912 0.019263869833173502 948.0 25.5 0.5274261603375527 4.008438818565401
0.05789473684210525 15.0 0.0 0.0 0.051594285272057866 0.0070948439738736215 3522.0 26.5 2.6405451448040886 8.319136854060194
0.06842105263157894 16.0 0.0 0.0 0.10025201107375324 0.039525313395587194 50.0 20.5 12.0 18.0
0.06842105263157894 16.0 0.0 0.0 0.06785113523382637 0.023518781303313932 132.0 21.5 9.090909090909092 21.21212121212121
0.06842105263157894 16.0 0.0 0.0 0.08011455367119853 0.01469747443694583 305.0 22.5 3.9344262295081966 16.065573770491802
0.06842105263157894 16.0 0.0 0.0 0.07710376073596743 0.011103690466718531 730.0 23.5 3.287671232876712 9.58904109589041
0.06842105263157894 16.0 0.0 0.0 0.07863490443066529 0.010773651264948763 1282.0 24.5 1.71606864274571 6.4742589703588145
0.06842105263157894 16.0 0.0 0.0 0.06299356922530759 0.01649610403122518 982.0 25.5 0.10183299389002037 3.869653767820774
0.06842105263157894 16.0 0.0 0.0 0.0739325673860642 0.006753833681140839 3481.0 26.5 2.2120080436656133 7.957483481758115
0.07894736842105265 17.0 0.0 0.0 0.11510897532105446 0.03672842410078486 50.0 20.5 14.0 28.0
0.07894736842105265 17.0 0.0 0.0 0.10147769096203976 0.026524085634896184 135.0 21.5 8.88888888888889 17.037037037037038
0.07894736842105265 17.0 0.0 0.0 0.06826866159579319 0.016619742110395297 297.0 22.5 5.723905723905724 15.151515151515152
0.07894736842105265 17.0 0.0 0.0 0.09815776173121589 0.01039526977048533 709.0 23.5 3.8081805359661494 10.01410437235543
0.07894736842105265 17.0 0.0 0.0 0.0672500923831791 0.010857679416703132 1318.0 24.5 1.5933232169954477 7.663125948406677
0.07894736842105265 17.0 0.0 0.0 0.053685565948402465 0.01813318158439862 1055.0 25.5 0.47393364928909953 2.843601895734597
0.07894736842105265 17.0 0.0 0.0 0.07143616061837973 0.007244959427149118 3564.0 26.5 2.4971941638608306 7.968574635241302
0.08947368421052632 18.0 0.0 0.0 0.07553817130004366 0.03739582305796175 36.0 20.5 8.333333333333334 13.88888888888889
0.08947368421052632 18.0 0.0 0.0 0.08946682579652776 0.024060257982647517 126.0 21.5 7.142857142857143 15.873015873015873
0.08947368421052632 18.0 0.0 0.0 0.10055437701340172 0.016313342159851998 289.0 22.5 6.228373702422146 14.878892733564014
0.08947368421052632 18.0 0.0 0.0 0.09481070190008101 0.010620867852528167 732.0 23.5 4.2349726775956285 9.972677595628415
0.08947368421052632 18.0 0.0 0.0 0.08578786511225679 0.010497549362709331 1301.0 24.5 2.07532667179093 7.993850883935434
0.08947368421052632 18.0 0.0 0.0 0.08035027699252814 0.01924480329293553 1042.0 25.5 0.19193857965451055 3.166986564299424
0.08947368421052632 18.0 0.0 0.0 0.08729122067559753 0.007409007527555709 3526.0 26.5 2.552467385138968 7.884288145207034
0.1 19.0 0.0 0.0 0.11481619239784777 0.03535798697378378 40.0 20.5 7.5 17.5
0.1 19.0 0.0 0.0 0.11504324449073196 0.02311264425348279 135.0 21.5 7.407407407407407 18.51851851851852
0.1 19.0 0.0 0.0 0.09238148121040635 0.014717738836233334 338.0 22.5 4.1420118343195265 10.946745562130177
0.1 19.0 0.0 0.0 0.1136921223772228 0.010816127570545741 735.0 23.5 3.401360544217687 9.931972789115646
0.1 19.0 0.0 0.0 0.11274535562624416 0.011643485910353695 1307.0 24.5 1.836266258607498 7.421576128538638
0.1 19.0 0.0 0.0 0.06694701107749612 0.018700609147046975 979.0 25.5 0.5107252298263534 4.39223697650664
0.1 19.0 0.0 0.0 0.09841863043206243 0.007313003073683504 3534.0 26.5 2.2920203735144313 7.979626485568761
-0.1 0.0 0.0 1.0 -0.051196928774915273 0.04554853205479373 41.0 20.5 12.195121951219512 14.634146341463415
-0.1 0.0 0.0 1.0 -0.13198455722612512 0.026624005496152698 117.0 21.5 1.7094017094017093 17.094017094017094
-0.1 0.0 0.0 1.0 -0.0959727891175026 0.016087768120924766 335.0 22.5 2.6865671641791047 12.835820895522389
-0.1 0.0 0.0 1.0 -0.11190854887107167 0.010945475880342281 780.0 23.5 5.769230769230769 12.948717948717949
-0.1 0.0 0.0 1.0 -0.10073612739763045 0.0111661180264554 1294.0 24.5 2.009273570324575 6.0278207109737245
-0.1 0.0 0.0 1.0 -0.07166296026157878 0.01806486708448859 984.0 25.5 0.4065040650406504 3.5569105691056913
-0.1 0.0 0.0 1.0 -0.09514213503209089 0.007129358923632829 3551.0 26.5 2.5626584060827935 7.969586032103633
-0.08947368421052632 1.0 0.0 1.0 -0.068555991910398 0.0413413777533081 50.0 20.5 12.0 16.0
-0.08947368421052632 1.0 0.0 1.0 -0.07457496920687845 0.02578587020504232 128.0 21.5 10.15625 14.84375
-0.08947368421052632 1.0 0.0 1.0 -0.06937116824634292 0.015171779871136298 324.0 22.5 4.012345679012346 13.580246913580247
-0.08947368421052632 1.0 0.0 1.0 -0.10908135867156152 0.010141448717845914 730.0 23.5 3.835616438356164 12.191780821917808
-0.08947368421052632 1.0 0.0 1.0 -0.09998971563588623 0.010300609501297771 1344.0 24.5 1.2648809523809523 7.589285714285714
-0.08947368421052632 1.0 0.0 1.0 -0.09089871329269361 0.02001965247381558 982.0 25.5 0.3054989816700611 3.869653767820774
-0.08947368421052632 1.0 0.0 1.0 -0.09520173138395491 0.007290047291755811 3558.0 26.5 2.2484541877459248 8.431703204047217
-0.07894736842105264 2.0 0.0 1.0 -0.08630703653140766 0.03910994142285172 41.0 20.5 0.0 17.073170731707318
-0.07894736842105264 2.0 0.0 1.0 -0.09441959593258799 0.022376627038299266 125.0 21.5 3.2 19.2
-0.07894736842105264 2.0 0.0 1.0 -0.09343508730336927 0.014785937667843875 356.0 22.5 5.617977528089888 14.325842696629213
-0.07894736842105264 2.0 0.0 1.0 -0.0736262042474994 0.010468476733781795 741.0 23.5 3.508771929824561 10.256410256410257
-0.07894736842105264 2.0 0.0 1.0 -0.0844421487182432 0.010420105417420576 1338.0 24.5 1.5695067264573992 6.80119581464873
-0.07894736842105264 2.0 0.0 1.0 -0.04810658520092106 0.020062484562982846 943.0 25.5 0.21208907741251326 2.757158006362672
-0.07894736842105264 2.0 0.0 1.0 -0.07378923567896041 0.007202472637432725 3544.0 26.5 2.059819413092551 7.75959367945824
-0.06842105263157894 3.0 0.0 1.0 -0.12831782756194948 0.03575128342004285 47.0 20.5 2.127659574468085 8.51063829787234
-0.06842105263157894 3.0 0.0 1.0 -0.07475948877425816 0.025950690471524325 123.0 21.5 4.065040650406504 18.69918699186992
-0.06842105263157894 3.0 0.0 1.0 -0.06269761265801906 0.015309422374087391 292.0 22.5 3.767123287671233 11.986301369863014
-0.06842105263157894 3.0 0.0 1.0 -0.07998117234441145 0.010761634873689712 759.0 23.5 4.479578392621871 11.330698287220025
-0.06842105263157894 3.0 0.0 1.0 -0.0832483804304004 0.009409579855119797 1315.0 24.5 1.596958174904943 8.060836501901141
-0.06842105263157894 3.0 0.0 1.0 -0.04447949434277046 0.017907198630658528 979.0 25.5 0.8171603677221655 3.3707865168539324
-0.06842105263157894 3.0 0.0 1.0 -0.07034333227531836 0.00674008486909827 3515.0 26.5 2.275960170697013 8.165007112375534
-0.05789473684210527 4.0 0.0 1.0 -0.07874634158227364 0.04262859761402854 49.0 20.5 10.204081632653061 26.53061224489796
-0.05789473684210527 4.0 0.0 1.0 -0.05965426067173805 0.02445060770607884 138.0 21.5 5.797101449275362 15.217391304347826
-0.05789473684210527 4.0 0.0 1.0 -0.06525794886702435 0.01563075814266354 305.0 22.5 5.245901639344262 10.819672131147541
-0.05789473684210527 4.0 0.0 1.0 -0.046216228656019286 0.010618095110044653 723.0 23.5 3.4578146611341634 8.990318118948824
-0.05789473684210527 4.0 0.0 1.0 -0.02993438530320091 0.010201566741688047 1334.0 24.5 1.949025487256372 7.04647676161919
-0.05789473684210527 4.0 0.0 1.0 -0.05892383509040162 0.01760944488435245 941.0 25.5 0.10626992561105207 2.4442082890541976
-0.05789473684210527 4.0 0.0 1.0 -0.04607125078725317 0.006767799699572048 3490.0 26.5 2.320916905444126 7.134670487106018
-0.04736842105263159 5.0 0.0 1.0 -0.04629283276747684 0.03774535224194358 49.0 20.5 8.16326530612245 24.489795918367346
-0.04736842105263159 5.0 0.0 1.0 -0.05964538637386681 0.025816232224215474 143.0 21.5 9.090909090909092 19.58041958041958
-0.04736842105263159 5.0 0.0 1.0 -0.046802044616958416 0.015258744052271338 325.0 22.5 6.769230769230769 15.692307692307692
-0.04736842105263159 5.0 0.0 1.0 -0.04216003632060884 0.010154280210869646 748.0 23.5 4.278074866310161 11.229946524064172
-0.04736842105263159 5.0 0.0 1.0 -0.04632435068168187 0.010780755008733389 1259.0 24.5 1.2708498808578237 6.036536934074663
-0.04736842105263159 5.0 0.0 1.0 -0.014442106363399574 0.017049764253620453 944.0 25.5 0.3177966101694915 3.389830508474576
-0.04736842105263159 5.0 0.0 1.0 -0.03734132544425689 0.006721256044060089 3468.0 26.5 2.5951557093425603 8.160322952710496
-0.036842105263157884 6.0 0.0 1.0 -0.045652748085558414 0.044328001956747375 41.0 20.5 7.317073170731708 19.51219512195122
-0.036842105263157884 6.0 0.0 1.0 -0.04417154927674027 0.02277287252994428 131.0 21.5 8.396946564885496 20.610687022900763
-0.036842105263157884 6.0 0.0 1.0 -0.04109774343353831 0.015913198497619706 332.0 22.5 6.626506024096385 12.048192771084338
-0.036842105263157884 6.0 0.0 1.0 -0.04441802271988702 0.010077021677683583 673.0 23.5 4.3090638930163445 10.549777117384844
-0.036842105263157884 6.0 0.0 1.0 -0.04166359987202165 0.010635668990466049 1338.0 24.5 1.8684603886397608 6.576980568011958
-0.036842105263157884 6.0 0.0 1.0 -0.0043632276334201825 0.017415642035309358 1031.0 25.5 0.48496605237633367 3.0067895247332688
-0.036842105263157884 6.0 0.0 1.0 -0.03142707277382987 0.006976983286931814 3546.0 26.5 2.6790750141003947 7.473209249858996
-0.02631578947368421 7.0 0.0 1.0 -0.05207124715670943 0.046277302578739715 40.0 20.5 7.5 20.0
-0.02631578947368421 7.0 0.0 1.0 -0.037163452238928585 0.02478853630791543 128.0 21.5 3.90625 20.3125
-0.02631578947368421 7.0 0.0 1.0 -0.024594140202566093 0.016618896213639853 319.0 22.5 6.269592476489028 16.614420062695924
-0.02631578947368421 7.0 0.0 1.0 -0.026963909664495453 0.011056108579310326 666.0 23.5 3.7537537537537538 9.60960960960961
-0.02631578947368421 7.0 0.0 1.0 -0.024013822368600706 0.011916410749117834 1340.0 24.5 1.6417910447761195 7.014925373134329
-0.02631578947368421 7.0 0.0 1.0 -0.004076474150271191 0.017657699014760154 1059.0 25.5 0.3777148253068933 4.1548630783758265
-0.02631578947368421 7.0 0.0 1.0 -0.019464745054359776 0.007453270060754875 3552.0 26.5 2.224099099099099 8.13626126126126
-0.015789473684210534 8.0 0.0 1.0 -0.0022006840783764013 0.03948052881518179 55.0 20.5 9.090909090909092 7.2727272727272725
-0.015789473684210534 8.0 0.0 1.0 -0.03991795032370581 0.022573449677399226 139.0 21.5 7.194244604316546 20.863309352517987
-0.015789473684210534 8.0 0.0 1.0 -0.0022650413515450224 0.015572484030083322 302.0 22.5 4.966887417218543 15.894039735099337
-0.015789473684210534 8.0 0.0 1.0 -0.006742898488073802 0.011050210664138152 705.0 23.5 4.539007092198582 10.921985815602836
-0.015789473684210534 8.0 0.0 1.0 -0.012387107854583182 0.011078514822958534 1296.0 24.5 1.2345679012345678 6.404320987654321
-0.015789473684210534 8.0 0.0 1.0 -0.008368286715645648 0.015928287151320858 1087.0 25.5 0.36798528058877644 3.1278748850045996
-0.015789473684210534 8.0 0.0 1.0 -0.010116472678853532 0.0068541504607018975 3584.0 26.5 2.2879464285714284 7.672991071428571
-0.005263157894736845 9.0 0.0 1.0 0.011818870210159078 0.033651356946083504 53.0 20.5 5.660377358490566 16.9811320754717
-0.005263157894736845 9.0 0.0 1.0 -0.015173368101809607 0.02570164387166589 129.0 21.5 3.10077519379845 15.503875968992247
-0.005263157894736845 9.0 0.0 1.0 -8.280163915244151e-06 0.01612643797931791 319.0 22.5 5.6426332288401255 14.420062695924765
-0.005263157894736845 9.0 0.0 1.0 0.00012734190678885193 0.01087251297134822 731.0 23.5 3.146374829001368 10.259917920656635
-0.005263157894736845 9.0 0.0 1.0 0.0021251977166230063 0.00960404755882622 1280.0 24.5 2.265625 8.28125
-0.005263157894736845 9.0 0.0 1.0 0.02274124307968434 0.01758945290519798 1034.0 25.5 0.0 2.514506769825919
-0.005263157894736845 9.0 0.0 1.0 0.007048556012196767 0.0068273528779762204 3546.0 26.5 2.1714608009024254 7.952622673434856
0.005263157894736831 10.0 0.0 1.0 0.025278738445856354 0.03741348031447241 44.0 20.5 11.363636363636363 29.545454545454547
0.005263157894736831 10.0 0.0 1.0 -0.010216345392537358 0.02258118126641559 136.0 21.5 5.882352941176471 15.441176470588236
0.005263157894736831 10.0 0.0 1.0 0.02788709625903859 0.015875488675029373 316.0 22.5 8.544303797468354 17.40506329113924
0.005263157894736831 10.0 0.0 1.0 0.010973358907433403 0.010200570187562727 709.0 23.5 4.372355430183357 13.258110014104373
0.005263157894736831 10.0 0.0 1.0 0.0051805876430591 0.009912490865676495 1343.0 24.5 1.7870439314966493 7.66939687267312
0.005263157894736831 10.0 0.0 1.0 -0.013016664674946147 0.02076138508981504 983.0 25.5 0.8138351983723296 4.069175991861648
0.005263157894736831 10.0 0.0 1.0 0.0029672679780842217 0.007406168515187974 3531.0 26.5 2.9170206740300197 9.232512036250354
